record_id,date,ceo_id,first_name,last_name,date_of_birth,total_revenue,total_expenses,state,postal_codes,compani_name,industry,email
1054,2018-10-31,1030,Melissa,Ryan,1982-02-09,494.11,196.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1313,2019-05-31,1037,Renee,Fleming,1991-11-02,505.17,223.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
724,2018-04-30,1021,Joseph,Martin,1956-08-25,500.18,195.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
56,2019-08-31,1002,Ashley,Blanchard,1949-04-10,505.87,209.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
1776,2018-12-31,1050,Vincent,Jimenez,1979-04-14,502.52,204.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
254,2018-02-28,1008,Christopher,Perez,1960-11-07,519.38,201.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1710,2019-06-30,1048,Tyler,Kelley,1982-09-23,520.06,200.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1074,2020-06-30,1030,Melissa,Ryan,1982-02-09,523.7,197.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1494,2019-06-30,1042,Tammy,Fowler,1988-12-09,498.51,207.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
644,2020-08-31,1018,Jessica,White,1957-10-05,508.39,198.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
547,2018-07-31,1016,James,Ward,1970-01-10,497.24,202.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
479,2018-11-30,1014,Isaiah,Rodriguez,1952-09-11,504.51,201.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
951,2019-03-31,1027,Mary,Wong,1989-07-22,498.09,197.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1573,2020-01-31,1044,Theresa,Ortiz,1973-03-24,506.83,215.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
845,2019-05-31,1024,Kimberly,Joseph,1993-11-25,506.06,195.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
64,2020-04-30,1002,Ashley,Blanchard,1949-04-10,497.02,202.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
414,2019-06-30,1012,David,Wells,1977-09-20,499.39,195.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
385,2020-01-31,1011,David,Chavez,1976-03-17,506.18,191.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1700,2018-08-31,1048,Tyler,Kelley,1982-09-23,506.14,195.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
976,2018-04-30,1028,Mary,Rodriguez,1953-02-10,503.17,208.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
1348,2019-04-30,1038,Ricky,Fowler,1988-12-10,492.9,197.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
886,2019-10-31,1025,Kristin,Bennett,1971-01-29,496.35,207.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
453,2019-09-30,1013,Fred,Green,1963-01-19,506.74,199.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1595,2018-11-30,1045,Tiffany,Nelson,1963-12-05,483.19,198.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
1260,2020-12-31,1035,Natalie,Dunn,1982-10-06,505.38,206.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
658,2018-10-31,1019,Joel,Byrd,1991-07-04,500.4,199.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1583,2020-11-30,1044,Theresa,Ortiz,1973-03-24,501.45,197.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
1488,2018-12-31,1042,Tammy,Fowler,1988-12-09,511.15,198.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1450,2018-10-31,1041,Sarah,James,1971-05-10,505.82,197.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1487,2018-11-30,1042,Tammy,Fowler,1988-12-09,503.08,204.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1329,2020-09-30,1037,Renee,Fleming,1991-11-02,503.18,194.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
370,2018-10-31,1011,David,Chavez,1976-03-17,503.24,192.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
691,2018-07-31,1020,John,Bullock,1994-08-12,490.73,197.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
220,2018-04-30,1007,Christopher,Nguyen,1967-06-18,501.29,194.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1683,2020-03-31,1047,Tonya,Bell,1969-05-15,516.49,206.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1322,2020-02-29,1037,Renee,Fleming,1991-11-02,486.89,203.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
22,2019-10-31,1001,Alexandra,Taylor,1954-07-27,511.45,199.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
762,2018-06-30,1022,Karen,Mullen,1954-12-23,488.51,203.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
871,2018-07-31,1025,Kristin,Bennett,1971-01-29,510.6,196.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
421,2020-01-31,1012,David,Wells,1977-09-20,497.71,208.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1351,2019-07-31,1038,Ricky,Fowler,1988-12-10,516.88,192.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
200,2019-08-31,1006,Chad,Leon,1984-06-22,510.44,198.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
452,2019-08-31,1013,Fred,Green,1963-01-19,511.18,197.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1163,2018-11-30,1033,Michael,Hudson,1984-03-27,493.83,202.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1021,2019-01-31,1029,Melissa,Kelley,1982-09-22,496.43,213.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1562,2019-02-28,1044,Theresa,Ortiz,1973-03-24,514.03,191.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
913,2019-01-31,1026,Marcus,Burgess,1996-04-12,489.54,199.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
698,2019-02-28,1020,John,Bullock,1994-08-12,512.31,208.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
813,2019-09-30,1023,Kenneth,Buckley,1965-02-25,501.32,208.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
1238,2019-02-28,1035,Natalie,Dunn,1982-10-06,494.36,212.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1766,2018-02-28,1050,Vincent,Jimenez,1979-04-14,509.64,196.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
912,2018-12-31,1026,Marcus,Burgess,1996-04-12,510.7,204.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
1523,2018-11-30,1043,Taylor,Johnson,1948-01-19,508.01,196.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1051,2018-07-31,1030,Melissa,Ryan,1982-02-09,489.69,196.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
507,2018-03-31,1015,Jacqueline,Sanford,1959-08-25,494.36,193.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
1630,2018-10-31,1046,Tim,Beasley,1950-08-16,490.01,210.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1257,2020-09-30,1035,Natalie,Dunn,1982-10-06,514.96,212.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
406,2018-10-31,1012,David,Wells,1977-09-20,500.86,185.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1594,2018-10-31,1045,Tiffany,Nelson,1963-12-05,509.53,196.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
318,2020-06-30,1009,Darrell,Ford,1976-12-07,499.49,195.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
184,2018-04-30,1006,Chad,Leon,1984-06-22,512.93,204.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
1122,2018-06-30,1032,Michael,Jones,1950-09-11,511.43,193.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1668,2018-12-31,1047,Tonya,Bell,1969-05-15,516.31,196.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
611,2020-11-30,1017,Jesse,Boyd,1980-12-11,503.37,192.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
628,2019-04-30,1018,Jessica,White,1957-10-05,498.98,206.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
487,2019-07-31,1014,Isaiah,Rodriguez,1952-09-11,511.98,194.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
279,2020-03-31,1008,Christopher,Perez,1960-11-07,497.46,205.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
632,2019-08-31,1018,Jessica,White,1957-10-05,507.25,209.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
21,2019-09-30,1001,Alexandra,Taylor,1954-07-27,488.99,194.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
171,2020-03-31,1005,Brittany,Dean,1987-10-25,493.53,211.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1427,2019-11-30,1040,Sara,Ellis,1976-08-19,521.68,197.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
903,2018-03-31,1026,Marcus,Burgess,1996-04-12,506.12,203.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
1041,2020-09-30,1029,Melissa,Kelley,1982-09-22,478.19,221.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1592,2018-08-31,1045,Tiffany,Nelson,1963-12-05,501.01,206.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
177,2020-09-30,1005,Brittany,Dean,1987-10-25,513.31,203.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
328,2018-04-30,1010,David,Duncan,1984-04-23,511.93,201.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
708,2019-12-31,1020,John,Bullock,1994-08-12,513.03,205.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1224,2020-12-31,1034,Michele,Rice,1981-06-02,502.65,207.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
472,2018-04-30,1014,Isaiah,Rodriguez,1952-09-11,498.81,202.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1657,2018-01-31,1047,Tonya,Bell,1969-05-15,491.9,202.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
267,2019-03-31,1008,Christopher,Perez,1960-11-07,502.85,200.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
617,2018-05-31,1018,Jessica,White,1957-10-05,512.25,200.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1518,2018-06-30,1043,Taylor,Johnson,1948-01-19,495.52,199.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
131,2019-11-30,1004,Brian,Young,1961-06-28,498.19,199.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
867,2018-03-31,1025,Kristin,Bennett,1971-01-29,502.66,203.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1734,2018-06-30,1049,Tyler,Jones,1949-12-23,496.32,214.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1364,2020-08-31,1038,Ricky,Fowler,1988-12-10,509.17,203.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
1664,2018-08-31,1047,Tonya,Bell,1969-05-15,507.39,197.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
491,2019-11-30,1014,Isaiah,Rodriguez,1952-09-11,498.95,187.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1598,2019-02-28,1045,Tiffany,Nelson,1963-12-05,491.97,196.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
608,2020-08-31,1017,Jesse,Boyd,1980-12-11,499.31,205.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1219,2020-07-31,1034,Michele,Rice,1981-06-02,508.76,198.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
1166,2019-02-28,1033,Michael,Hudson,1984-03-27,486.41,203.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
417,2019-09-30,1012,David,Wells,1977-09-20,492.22,204.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1502,2020-02-29,1042,Tammy,Fowler,1988-12-09,496.88,200.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
153,2018-09-30,1005,Brittany,Dean,1987-10-25,510.39,198.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
891,2020-03-31,1025,Kristin,Bennett,1971-01-29,503.99,200.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
851,2019-11-30,1024,Kimberly,Joseph,1993-11-25,505.25,207.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
280,2020-04-30,1008,Christopher,Perez,1960-11-07,514.0,197.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1036,2020-04-30,1029,Melissa,Kelley,1982-09-22,501.94,202.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
270,2019-06-30,1008,Christopher,Perez,1960-11-07,492.67,190.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
97,2020-01-31,1003,Brenda,Young,1961-08-14,496.56,203.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
211,2020-07-31,1006,Chad,Leon,1984-06-22,496.74,187.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
1534,2019-10-31,1043,Taylor,Johnson,1948-01-19,481.85,188.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
571,2020-07-31,1016,James,Ward,1970-01-10,495.4,200.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
1742,2019-02-28,1049,Tyler,Jones,1949-12-23,517.02,194.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
873,2018-09-30,1025,Kristin,Bennett,1971-01-29,516.57,198.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1574,2020-02-29,1044,Theresa,Ortiz,1973-03-24,506.09,193.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
1568,2019-08-31,1044,Theresa,Ortiz,1973-03-24,506.27,201.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
534,2020-06-30,1015,Jacqueline,Sanford,1959-08-25,503.83,198.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
1739,2018-11-30,1049,Tyler,Jones,1949-12-23,493.01,195.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1358,2020-02-29,1038,Ricky,Fowler,1988-12-10,504.26,197.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
1101,2019-09-30,1031,Melissa,Smith,1946-04-06,498.67,193.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
714,2020-06-30,1020,John,Bullock,1994-08-12,501.12,183.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
78,2018-06-30,1003,Brenda,Young,1961-08-14,508.28,199.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
264,2018-12-31,1008,Christopher,Perez,1960-11-07,496.26,194.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1796,2020-08-31,1050,Vincent,Jimenez,1979-04-14,508.34,207.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
150,2018-06-30,1005,Brittany,Dean,1987-10-25,506.83,205.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1738,2018-10-31,1049,Tyler,Jones,1949-12-23,500.48,191.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
1540,2020-04-30,1043,Taylor,Johnson,1948-01-19,515.76,199.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
1746,2019-06-30,1049,Tyler,Jones,1949-12-23,492.59,194.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
471,2018-03-31,1014,Isaiah,Rodriguez,1952-09-11,507.77,194.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
566,2020-02-29,1016,James,Ward,1970-01-10,539.59,211.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
463,2020-07-31,1013,Fred,Green,1963-01-19,510.45,208.0,California,12122,Roberts-Blankenship,Oil and Gas,fred.green@Roberts.net
1279,2019-07-31,1036,Rachel,Murphy,1967-10-17,508.89,202.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
898,2020-10-31,1025,Kristin,Bennett,1971-01-29,485.42,190.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1395,2020-03-31,1039,Samantha,Clark,1959-09-15,527.12,205.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1347,2019-03-31,1038,Ricky,Fowler,1988-12-10,492.04,206.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
697,2019-01-31,1020,John,Bullock,1994-08-12,510.19,200.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1177,2020-01-31,1033,Michael,Hudson,1984-03-27,490.11,203.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
930,2020-06-30,1026,Marcus,Burgess,1996-04-12,495.21,202.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
1328,2020-08-31,1037,Renee,Fleming,1991-11-02,508.58,210.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1216,2020-04-30,1034,Michele,Rice,1981-06-02,493.76,195.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
588,2018-12-31,1017,Jesse,Boyd,1980-12-11,492.25,203.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1374,2018-06-30,1039,Samantha,Clark,1959-09-15,484.55,202.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
244,2020-04-30,1007,Christopher,Nguyen,1967-06-18,486.03,198.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1113,2020-09-30,1031,Melissa,Smith,1946-04-06,504.6,206.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
753,2020-09-30,1021,Joseph,Martin,1956-08-25,512.94,199.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
1681,2020-01-31,1047,Tonya,Bell,1969-05-15,491.4,203.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1719,2020-03-31,1048,Tyler,Kelley,1982-09-23,502.09,196.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1444,2018-04-30,1041,Sarah,James,1971-05-10,505.15,195.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1314,2019-06-30,1037,Renee,Fleming,1991-11-02,497.43,190.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
650,2018-02-28,1019,Joel,Byrd,1991-07-04,498.34,212.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1192,2018-04-30,1034,Michele,Rice,1981-06-02,518.98,198.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
597,2019-09-30,1017,Jesse,Boyd,1980-12-11,506.62,196.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
314,2020-02-29,1009,Darrell,Ford,1976-12-07,493.39,203.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
935,2020-11-30,1026,Marcus,Burgess,1996-04-12,497.73,193.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
156,2018-12-31,1005,Brittany,Dean,1987-10-25,499.0,203.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1382,2019-02-28,1039,Samantha,Clark,1959-09-15,491.99,196.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1407,2018-03-31,1040,Sara,Ellis,1976-08-19,495.75,191.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
1305,2018-09-30,1037,Renee,Fleming,1991-11-02,506.39,199.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1152,2020-12-31,1032,Michael,Jones,1950-09-11,495.25,210.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1001,2020-05-31,1028,Mary,Rodriguez,1953-02-10,498.47,201.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
1048,2018-04-30,1030,Melissa,Ryan,1982-02-09,511.75,211.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1642,2019-10-31,1046,Tim,Beasley,1950-08-16,510.77,210.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1691,2020-11-30,1047,Tonya,Bell,1969-05-15,514.93,205.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1308,2018-12-31,1037,Renee,Fleming,1991-11-02,512.18,215.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1497,2019-09-30,1042,Tammy,Fowler,1988-12-09,493.67,195.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1393,2020-01-31,1039,Samantha,Clark,1959-09-15,494.44,199.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
26,2020-02-29,1001,Alexandra,Taylor,1954-07-27,493.16,198.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
197,2019-05-31,1006,Chad,Leon,1984-06-22,506.02,201.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
1090,2018-10-31,1031,Melissa,Smith,1946-04-06,482.37,191.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
16,2019-04-30,1001,Alexandra,Taylor,1954-07-27,489.0,196.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1492,2019-04-30,1042,Tammy,Fowler,1988-12-09,520.05,191.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
1323,2020-03-31,1037,Renee,Fleming,1991-11-02,510.04,204.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
885,2019-09-30,1025,Kristin,Bennett,1971-01-29,492.32,205.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
623,2018-11-30,1018,Jessica,White,1957-10-05,511.67,206.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
1362,2020-06-30,1038,Ricky,Fowler,1988-12-10,497.6,206.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
